GaiaEDR3,Teff,logY
4228540820700012800,,
4228783194294952704,35082,-1.72
4230753789714485376,35000,
4230761967332743808,34700,-1.7
4230984141696772864,29450,-2.44
4231158345569568768,,
4231363125315936256,27624,-2.5
4232792524791811968,31100,-2.1
4233110799046037376,,
4233362621569490688,28500,-2.4
4237604850972555776,29600,-2.82
4237745794618477440,,
4243016161864447104,36700,-1.52
4244048534563315200,27160,-2.96
4245906369913936000,40000,-2.52
4246332396307171328,,
4246471312729900544,48400,-0.42
4246471926908872320,39335,-1.26
4247553850650126720,,
4247677820585740672,,
4249152196959841408,,
4249362886575632128,32510,-1.79
4249473116915706112,38122,-1.25
4249651409596042496,,
4249752113691558144,32137,-2.92
4249848840652401792,44210,-2.13
4249937660575808000,29088,-3.13
4250436151661905280,26315,-2.26
4250879937744526464,27654,-2.8
4251149700348007680,27135,-3.2
4251161520098713472,,
4251296691309336448,,
4251371763041645952,,
4251395162024377472,,
4258557110213184896,71000,
4261880968243745152,,
4262769064373735296,,
4264619130140417664,,
4264850714784262272,,
4270080782317422208,,
4275480995019447552,,
4283859724618968704,,
4292267621344388864,,
4293191412929039232,,
4296362443149857920,,
4299276178993712128,,
4299426365408538880,29605,-2.77
4299431347569705216,35185,-2.68
4299679566621818880,27000,-2.54
4299685201618833920,,
4311505638850116096,,
4312741593012039808,,
4314488781356419456,,
4318420669299100288,,
4320554035406988672,,
4331468543718957056,60000,-0.95
4334795562825753728,,
4336388342857959424,,
4348166620654369536,,
4348178715282683264,,
4352774222909689600,,
4353072194855870208,,
4353111468038943232,,
4354000285751333504,,
4354377620100892416,34200,-1.6
4357576103723153792,45380,0.33
4359245712130514048,,
4359251789506213120,,
4371689194462064768,33379,-1.94
4374454912879962240,37014,-1.52
4376331092036268032,117000,-0.79
4376861778195660544,29904,-2.49
4382345695515446016,43374,-0.79
4382362737947208960,46100,2.0
4382904797178453504,26586,-2.69
4383151087782512640,,
4383289420090467456,,
4383457984669446400,27157,-3.0
4383459878751491968,,
4383466853778414720,,
4383583913110675328,,
4383642977499883648,31688,-2.7
4384071928771180672,,
4386108121227093888,61300,0.68
4394779831996205312,,
4395132775229126144,,
4395447579151491328,34515,-2.0
4396992255548410752,,
4398681586447820800,31324,-2.03
4398855786022648448,42640,1.09
4400285395952964608,,
4400430114874888576,,
4400811306108496000,61270,0.39
4403141995885090432,49449,-0.96
4403637222790534016,,
4403797751487496704,,
4403888216383250304,,
4404219139322548352,33786,-3.0
4404472233152006144,,
4405176229835798016,,
4406688088383937280,,
4406706612580732800,,
4407008497240994176,,
4407204858848749824,,
4407283959264641664,37903,-1.87
4407290620755222272,45189,2.36
4407504475766717440,38935,0.16
4407628827957047936,41185,-3.56
4407832924803651584,29782,-2.2
4408047913691104640,,
4408310800046481152,,
4408382435802348800,,
4408408003746206592,,
4408430058399840512,,
4409393647200892416,28464,-2.6
4409708966519263616,32079,-2.04
4409815649208963200,,
4409987246040338816,32964,-1.94
4410134202641116800,20300,-2.6
4410368536057777024,28252,-2.66
4410613624072340736,37227,-1.96
4410666778588101504,,
4410947978684680320,32700,-2.9
4411061675059759872,30832,-2.79
4411466260978238208,,
4411592326857777408,,
4413117315127324544,,
4413146997642575872,,
4413410266254905344,,
4414966002195312896,,
4415149762367336448,,
4415342417420385024,25200,-3.0
4415381450083363968,25922,-2.86
4415762082969078400,,
4416551742772711040,,
4416581567025537408,39607,-0.5
4416909736886261760,,
4417032740453701376,,
4417304530279961088,62093,-0.45
4417343627366898816,34696,-1.3
4417411247331485696,42724,1.01
4418070237049386240,25481,-2.9
4418111159497868160,,
4418117477394214400,49800,1.43
4418126930617633664,,
4418186471748899200,48200,1.7
4418820722455150720,,
4419792381496124544,19742,-3.02
4419837392753547264,36075,-1.0
4419946274469078912,27545,-2.3
4420262010400277376,,
4420274105028146176,,
4420319902263964672,,
4420741294390728448,24560,-3.47
4420981434602491520,27133,-2.0
4421020604704127360,50000,
4421118770476595200,45548,2.3
4421642064997531648,,
4421940758497428096,34193,-2.08
4422586206183306496,,
4422600328035803264,61075,-2.53
4422972684520542720,,
4423768112463703680,,
4423803640433164800,35497,-2.13
4423975164247237888,,
4424182662707293184,34469,-1.77
4424381365074769152,,
4424645557102354432,48202,-0.64
4424747330647399680,,
4425177342776008832,37387,-1.1
4425487989169416320,40511,0.03
4425533687620827776,20979,
4425629890591370240,38100,1.2
4426050350708989568,37100,-1.1
4426133093259118336,39753,-2.37
4426202946603971968,33384,-2.25
4426238538996651392,,
4426623509802852352,32197,-2.93
4426709512228057984,,
4426798744470293376,,
4427653576101500544,30306,-2.52
4428416224854087552,31236,-3.0
4428750240167146496,49019,2.0
4428838819572713856,,
4428890320524548480,,
4429114659552190080,34443,-1.52
4429513885353016192,24083,-2.31
4429620980360900736,,
4429751100690649600,,
4429969186249166336,,
4431621992740777088,24696,-3.46
4431934597640476160,,
4431996307731385728,22800,-3.0
4432739337073332352,,
4432855816586702592,,
4433996010145129344,,
4434404508777174784,,
4435415307857035008,,
4435849168273656704,31278,-2.59
4437211291383115392,46096,2.36
4437254653372798848,45059,1.56
4437554369072475008,41265,0.46
4437559802209009408,48400,2.0
4437624703457108480,39281,-0.06
4437685215254625408,,
4440145853560129408,38110,-2.71
4440145853560129408,39069,-2.24
4440350981196959104,44285,2.02
4440839576673984768,33600,-1.8
4441577864373220736,,
4441701112754039680,33170,-2.43
4442483415276834304,,
4443703804464664576,,
4444481090466129664,,
4444499301127148032,,
4444887256933138816,,
4445392207648135680,31596,-2.85
4446608714189510272,,
4447156747714724736,35952,-1.8
4447960529371137664,36739,-1.72
4448078069740611712,,
4448190155502458496,,
4448399818626767360,36214,-1.4
4448616697294573952,35397,-1.7
4448696338872866432,30400,-3.0
4449162845336419840,25600,-2.7
4449213040618048384,29172,-2.3
4449305055996668288,30588,
4449707241032073728,46300,1.0
4449755340368521344,,
4450055026006156928,36614,-0.82
4450489165598124800,32576,-2.73
4450708930484104960,32023,-2.89
4451111935856224000,67570,-1.56
4451189657584365312,68500,-0.64
4451545929413721856,,
4451821361374090368,,
4451857537880419328,,
4452174369027959168,53470,-1.72
4452964853466754048,31840,-2.27
4453285361106518528,37520,-1.0
4453531273753497472,,
4453590853539680896,,
4453866311265174016,46326,3.0
4454150951635553664,,
4454520589403075200,,
4454655971070531968,,
4454861094410374528,31064,-3.0
4454892847103592192,,
4454897279513044992,,
4454930398002341632,,
4455398961754376704,,
4456318016036315776,,
4456433091097416192,36264,-1.1
4456519952516635392,,
4456601758755520512,,
4456602793844919936,,
4456908526797981056,,
4456937384681064576,,
4457063042541262720,32100,0.0
4457218245479455744,41000,
4457373959515856640,,
4457455082858636416,39296,-1.0
4457608361651423232,37302,-1.0
4457797962985739008,,
4458009614675393408,29883,-2.42
4458109193495517568,,
4458153410180973440,,
4458465469622583424,34856,-2.5
4458994472154612480,26973,-2.62
4459063049895313920,,
4459478802728495616,24013,-1.8
4459605216504049152,26049,-2.31
4459641328588894976,22581,-3.15
4459683174453531648,,
4459903008058319872,,
4460013646416979200,,
4460144011560675584,,
4460234789989608832,,
4460578245637670016,,
4460606970378580352,33900,-1.0
4460863160888914688,,
4460901781234718464,,
4462047644145741056,,
4462159450734567040,33000,-2.9
4462159622534199936,26049,-2.3
4462510121927168128,,
4463625890008114944,36500,-1.5
4464006355390360448,,
4464109911345204864,44586,1.56
4464184270115888768,39148,-1.0
4464391631137585920,,
4464467080826006016,,
4464499722576768000,,
4464675373856660608,37601,-1.4
4464795697362764544,,
4465905413833260160,,
4465985437664273536,34600,-2.0
4465987366106378624,,
4466294954484842752,,
4466423837863123200,,
4466495787154763008,,
4466934217416237312,,
4466978266600692736,,
4467130720760209152,,
4467142845451033600,44787,2.78
4467169787783133312,38701,-3.44
4467510838248738048,48202,2.0
4468496962743721216,28207,-2.8
4469695430415342464,27274,-3.39
4470917198303361280,52789,0.34
4471636686912099456,31890,-2.46
4471987980878277120,37272,-3.46
4472051344542369024,,
4472820517339442944,30617,-2.75
4472834712210380032,28334,-2.28
4476146922268993280,32313,-3.49
4476966603891088640,39057,-3.55
4478542105284317184,48970,-2.52
4479246445565795712,62840,-3.97
4479260533036807552,35270,-2.54
4482121324862387968,,
4483470180807439488,61846,0.61
4483659679067140992,31497,-1.46
4483934243439518720,39240,-2.77
4486584311272895488,,
4486776137395068160,,
4486823725632828800,27780,-2.53
4486951067119146112,,
4486963745862881280,,
4486976905642430976,20029,-2.3
4486980582134520960,,
4487080225375853184,,
4487102353047300224,49200,-3.0
4487116852857030016,,
4487161657955329408,,
4487346891305390592,28100,-3.19
4487677878664583808,18747,
4487692236738315392,30424,-2.38
4487798721865489152,,
4488953930631143168,115000,
4490130854746375936,,
4490139680904028160,30700,-2.5
4490278769124851712,26975,-2.3
4490333366746531712,30853,-2.1
4490523479180640000,,
4490580413265843328,40100,-2.1
4490665281819861888,,
4490766578625753216,36420,-1.0
4490957928009013760,,
4491274930955326080,29456,-2.78
4491527990428166784,,
4491582966009639040,56896,1.32
4492298675061523712,,
4492802221326659456,27867,-2.9
4497397527098931712,30976,-2.48
4498196768968750336,27860,-3.01
4498502433203434368,31280,-2.99
4502091509736932608,58177,-2.47
4503757445981896832,,
4506646756401879808,,
4512244400108060288,31900,-2.5
4512248351478310912,,
4512523061897877760,,
4512536977593172864,,
4513170261910105728,39555,-0.16
4513771110693512320,,
4513933700982804608,,
4514042312099447808,,
4514116288619507072,,
4514146422112014720,,
4514222219695580416,,
4514224384336427136,,
4514260805683333888,,
4514580179452462336,,
4514868732516293760,,
4517173343239949952,,
4517402591424764800,35200,-1.4
4517494675527154432,27800,-3.0
4517702173989429888,,
4517759382956689152,,
4518973106345424000,,
4523666131196149632,30606,-3.02
4524547836450035328,,
4524599135539271296,,
4524684416413227392,,
4524765020048724992,,
4526224282435916544,47729,0.65
4526236102186660352,25500,-2.32
4526347084141410432,29896,-2.97
4528967941908355712,,
4529109126072798080,,
4529196090573006080,,
4529250894356209152,,
4529367923619944960,,
4530301237195101696,,
4532054064888694016,,
4532787164268216960,,
4533039639629373824,,
4536427269307514752,,
4538810460760060800,,
4540799472993118848,32523,-2.35
4540919083539644672,32082,-2.46
4543461802960729728,38595,-0.27
4543527365639560832,,
4545907052398514432,30659,-1.72
4546882216133354752,34826,-1.64
4546952309999524096,43994,0.52
4550021970370194688,31507,-2.62
4550114402362108416,28210,-2.87
4550175420961718528,41110,-2.7
4550625675269266944,24011,-2.87
4550885847209172736,34469,-2.27
4551747280210370176,,
4552341394446464000,31836,-2.73
4552955540409828352,32677,-2.6
4553345622222014720,37986,-2.84
4553448465214622848,33591,-1.65
4553658295840155392,35016,-2.0
4555560622754330496,27889,-2.06
4556063035156496768,40179,-2.55
4557081835745623808,38000,-2.45
4557895027682278784,44326,1.59
4558648158783464064,,
4558719691460581120,,
4559583873239427840,30100,-1.7
4560409194154641920,,
4561230774157695232,44300,2.0
4561293137083000576,,
4561537258724807040,,
4562159689682999808,,
4562821389524406528,,
4562950028087683072,,
4564039545329170816,30200,-1.6
4564108299165605376,,
4564266693261925120,,
4564312877047708800,,
4564376610065672704,,
4564498346617799424,30400,-3.0
4564544805281218560,,
4564642112060408960,,
4564741377344452096,,
4564990107490999808,,
4565075422721739648,32110,-2.13
4565173141817468032,36501,-1.4
4565287486729006720,,
4565373592234411776,,
4565746159173575168,,
4565815252311220864,25868,-2.2
4565851536195015168,,
4566154146707484032,31091,-2.0
4567825232584400512,,
4567834303554972288,36795,-1.36
4568119798621538304,,
4568215524852225792,52914,0.94
4568426459286210176,,
4569821602102133632,,
4570629777508086400,28900,-3.0
4571129265025018240,26499,-2.3
4571188157616617344,,
4571542745818593536,,
4571704133509719680,26400,-1.8
4571972212486265216,30787,-2.76
4572031689192892672,32000,-4.0
4572060615796071552,35600,-0.8
4572125628717747200,36520,-1.49
4572422458199561344,,
4572453111383476992,,
4572469019942466304,31701,-2.29
4572666515422280064,,
4572736854103176960,,
4572807974464905984,,
4573013999752871296,,
4573190226554235648,35887,-1.12
4573406491044824448,37912,-2.75
4573408346470682368,,
4574007644729270400,,
4574161511935439616,29273,-2.5
4574318806520054528,,
4574334135261377152,40815,1.85
4574795066854024192,,
4575043251540692224,30200,-3.0
4577592056937756288,,
4577607243942355456,32700,-2.2
4577984720030433536,27250,-2.76
4577987468809529472,35410,-1.7
4578174587640629248,,
4578212284575787904,42700,2.0
4578241898369249408,31223,
4578337182222221440,,
4578338792830004736,32175,-2.36
4578402912401974656,28500,-2.9
4578451011737926400,29676,-2.42
4579058290052362752,33588,-3.0
4579091241042194048,,
4579093710642606720,,
4579709029132469376,,
4581048921494269056,37414,-3.17
4581134064926270848,,
4581514903965752704,43400,2.0
4581707146702814592,,
4581765184598559488,39346,0.0
4582024527604897792,30600,-3.0
4582207012175775616,35062,-1.7
4582414721092817920,,
4584066702954631552,,
4585381817643702528,,
4592167698469904000,,
4592321286500319360,,
4592762706058576640,30254,-2.79
4592825172063276288,29683,-2.41
4593168460209044352,,
4593184093889740672,26413,-2.76
4593258929400386816,30225,-1.82
4593604931965047168,,
4593863385916378880,,
4594148468665436672,22880,-3.26
4594235433163203840,,
4594252883612022912,,
4594284563291248000,39054,1.17
4595082297634366592,,
4595090715770373120,72281,1.85
4595123151363393664,,
4595141426447600512,39500,0.1
4595471799628917888,36160,-1.09
4595823677708844416,25380,-2.63
4596420502067288960,33086,-2.02
4598180721400980736,,
4598203433188549120,32600,-2.2
4598253667125626880,39455,-1.0
4598390934280185728,,
4598511330803479936,35800,-1.46
4598718623105968896,37610,-2.66
4599364895423707520,,
4599997179033306368,,
4600028450690996352,,
4600260791242031232,,
4600926644314868992,31300,-2.5
4600968155176089472,,
4601571164288629888,,
4601638307512889088,28200,-2.9
4601695482117284352,,
4601722763749694592,31350,-1.8
4601730460331342208,,
4601926242120111744,,
4602217921939634432,,
4602228363003893760,38844,0.13
4602241217842241024,,
4602244924397917568,,
4602472763822036224,,
4602504168623283200,,
4603104815507642752,26561,-3.41
4603989200813206272,,
4605158393990687360,33067,-1.84
4605575383775753856,50712,-2.79
4609119659506609664,34630,-2.92
4609493459100758400,34600,-1.51
4610305860754573184,,
4610982060405219712,,
4611122626094849792,,
4612366173745177216,,
4612470524270521728,,
4612770892806983040,,
4613512758214589312,,
4613908956061964032,,
4614131297927835520,,
4614319490511733120,,
4614836703357503104,,
4615081761307634176,,
4615248612196910592,,
4615393537281913728,,
4615556475452740480,,
4615638663947438848,,
4615696628825317760,,
4615698106294220544,,
4615767547325349504,,
4615905291220221184,,
4615927629346704512,,
4616440409785849472,,
4616472055105140608,,
4618618271738874368,,
4618721144795652736,,
4619609820772006272,,
4620063511053559296,,
4623803358121032576,,
4625521246256162048,,
4626127867436675328,,
4626935493086891648,,
4627675498772110720,,
4628085101213577216,,
4628627126086089216,,
4628718110675254528,,
4629155441424591360,,
4629326690359026432,,
4629333562306750080,,
4630122324460633600,,
4630260210090900992,,
4631030486705563904,,
4631949403548551040,,
4634669286077892224,,
4635106307590339072,,
4636943969477570816,,
4640317030633385216,,
4640534626560325376,,
4640657947957095808,,
4640733367582964480,,
4640827650705169792,,
4640835450365752704,,
4640895541252246272,,
4640897263535023744,,
4640919700444153088,,
4641364143659842688,,
4641432034206899840,,
4641571500385115392,,
4641755879037019264,,
4642302336315769728,,
4642385349444078464,,
4642839241587595776,,
4643763995290517248,,
4643820796233702656,,
4643834059092806016,,
4643946965193162624,39650,0.79
4644472085074214528,,
4645678867805390080,,
4645751847890110208,,
4645870835663545856,,
4646145881072996352,,
4646524186088873216,,
4646812876610294144,46370,1.03
4647004122914240640,,
4648434175230114048,135000,0.57
4652296965735503360,,
4652608539841142016,,
4652686742607230336,,
4653468289213107200,,
4653540341585376896,,
4653674069685812864,,
4657996005080302720,42000,-3.17
4665646686160919040,,
4667419442501873408,45510,1.0
4669990375565913984,,
4671481790073586048,,
4671780208697236480,,
4671937954255702144,,
4672968024852809344,,
4673903262571474688,29300,-2.51
4676855588731720576,,
4677213647268641152,45950,1.21
4677381464526561408,,
4677542783497891072,,
4678812719427819904,,
4681744464104246144,,
4682705849583270656,,
4687728624858429312,,
4692785897309137152,,
4692994082963984128,,
4697660822630152832,,
4698843175585804032,,
4701593569563170176,,
4701742347230263040,,
4704482467645621376,,
4705626543853952896,,
4705790439806044032,,
4712518935572029824,,
4715843240258983808,27020,-2.47
4716670038643363968,,
4720417758386878080,52000,-1.6
4721278675990941824,,
4723810851270083072,,
4725402394350997248,,
4725954589706210944,53390,0.88
4726624673324078976,,
4728205083850345472,30000,-1.8
4731045843939280256,,
4751251259885253120,,
4755520010701141504,,
4756263864690143616,27500,-2.5
4758763535643821568,,
4759254394570876544,,
4759495088833118976,,
4759743097424317184,,
4760261139199793792,,
4760875663121228416,,
4760884321775270656,,
4760975959197354496,,
4760991214921156224,,
4761338042120188416,,
4761727441034766976,,
4763999135136426880,,
4764154612952739456,,
4764698493251416576,,
4764744256126479104,,
4765261099608324480,33000,-1.66
4766451767621692288,,
4766580616640592128,,
4768581590363727616,,
4770357576520350848,,
4772768599361943936,,
4772842988195453568,,
4774297672143006592,,
4775620835603278592,,
4776572703435004928,,
4776789822622277632,,
4777646032942511872,44410,0.64
4779232318983782784,,
4779256473879923072,44678,1.57
4779307463731785088,45600,1.01
4780618390829870848,,
4782108194725537920,,
4782839331302068224,36340,3.0
4784443935380480640,,
4784841099596111360,,
4785371300422067072,,
4785577119551899904,,
4786580080314604032,,
4789068103329323648,52970,0.68
4790020933234390016,,
4790219463802822912,,
4793128221813975936,,
4793627503171687040,,
4793777552149192576,,
4795868032991047168,,
4796165966282498304,,
4798366020330768512,,
4799346819062585984,25710,-3.07
4799881521014158976,,
4803001355195099648,23279,-3.91
4806929738442417664,,
4810509439064817152,,
4811309402493458560,,
4812723718044536960,,
4814231938760137856,,
4815765173365005568,,
4818388951706221184,,
4818420700104434432,,
4818530857425524736,40300,2.01
4818534877514902272,,
4818695848592414976,30700,-3.0
4819166924905831040,,
4819562302412127616,31300,-3.0
4820367625959707136,,
4822727865107915904,,
4822902893615171328,,
4822938249786009728,,
4825115076650323584,,
4826145628283417344,,
4826198198683074304,,
4827575749313476096,43920,-0.45
4828337710870960640,,
4829463267180992256,30500,-4.0
4830756636452153984,,
4831348242427292160,,
4833364265716636288,,
4841570573829662848,,
4843383737223292672,,
4844000803764527360,38200,0.93
4844181295470077952,,
4850999435793531264,,
4854583706261465088,,
4856269326305652864,,
4857440782929470592,,
4857928695510590976,,
4857995456481637248,,
4858508447376046720,,
4860627068844110848,,
4860956441296044800,,
4863756382016086144,,
4873012861172742784,,
4875239440938880896,,
4876527450091397376,,
4877263019073081600,,
4877454200954089088,51500,0.85
4880439443743424384,,
4881368771587323136,,
4882954645311111424,,
4883474679951350656,28000,-2.03
4884067247999184256,,
4888923825218566272,,
4890810999489081984,,
4891033684953481600,47470,0.86
4891392160103832192,,
4892094060839586688,,
4894595552871931008,,
4894646267845869696,,
4895675994844707712,,
4895930531786688384,,
4896518942306335488,,
4897175316388586112,32768,-2.44
4898339630482155904,,
4898792320035364096,,
4899152684971095808,,
4900109741122939648,,
4907742585203175680,,
4911021775553809664,,
4913790070954918016,,
4914020040683594624,,
4915494520136195840,28900,-2.54
4916399452565698688,44100,0.9
4919541375760987392,,
4920021278226608128,35662,-1.44
4920548631491764352,41423,2.26
4920702734918061184,42700,-0.7
4921084329876536448,38360,-0.69
4925557113115041920,,
4927860005859630080,,
4927886737735996928,,
4929394649214080896,,
4935623485664450048,,
4935975569903358848,,
4937050445598579456,,
4937070855283184128,41000,2.3
4943532891278292864,,
4947023428379802752,31552,-2.58
4961253720183453184,20841,-2.07
4962221462214625920,45090,1.0
4966902495530735360,,
4968603165141249792,41405,1.76
4970534594755662208,,
4973633602637782656,,
4975110384192639744,41823,-1.35
4975866534658142976,25200,-1.8
4979061719744699264,,
4979799492046952576,,
4985145626818096640,,
4990641054653089664,34400,-0.8
4992850179671090176,,
4992877113410561408,,
4994221476829343488,,
4995308378433240064,,
4997735790869613056,,
4998930822570014976,,
4999353271257664896,,
5000693958184790528,,
5000760581717433088,26300,-2.52
5011190823897019520,,
5015999121387949312,36602,-1.49
5016602104733612672,,
5017376779394327936,,
5025362802928256640,,
5026270179195363328,24350,-2.38
5026550726459165440,33500,-1.5
5026956858566738688,25000,-2.8
5027175038609503360,27600,-2.71
5030721552020550144,,
5031702144593331712,,
5032132191078791296,,
5033887183435272064,27738,-2.5
5034170342039971328,35568,-0.92
5035737489706306944,28202,-4.0
5036213028485154816,,
5038258841667434752,35400,-2.9
5041751440352997760,,
5054985505903099392,35400,-3.5
5058959140928424448,,
5059804115612541568,,
5062353402040897792,,
5065081011214228224,31900,-1.89
5067371298231294848,,
5068429646891817984,,
5071234015722219776,,
5078517597357635712,,
5079504821360594944,,
5084896688945791232,100000,-1.05
5085311307908331008,,
5085780417119086464,,
5092747133247311360,,
5093494045240239232,,
5095712378669127936,,
5096378407836945408,,
5096876177367014912,,
5097968576529039232,,
5105920210260400896,,
5107811542060154624,,
5108772102906758016,41914,1.4
5109790010155109760,39300,-2.72
5111677871618827520,,
5113977049216153344,,
5114186063800472832,35700,-1.61
5119153897852324864,,
5119475195765809664,,
5120386003710463616,,
5122936870687263232,,
5127043031220599936,,
5130191414047309056,,
5131456333455351168,,
5135570087491448448,,
5138903321414851072,,
5140867259636167424,,
5141474254479109376,,
5142563084524308736,,
5143486571211401472,,
5146674364657915136,,
5149241067178231552,37100,-1.21
5152094368572046336,37001,-1.3
5153122141361444736,,
5154582292803636736,,
5155725991054381952,,
5159420934239222912,,
5159652411500990208,,
5162123052784577536,37400,-1.55
5164199068176508288,,
5167920915036203008,25114,-3.02
5168792892180815360,,
5171303150242289536,,
5176530709556833792,,
5177972165005489536,,
5178149873572131584,,
5178668190225813504,,
5182490612335291392,,
5182845376633812608,,
5183596338780047360,26710,-4.0
5184112288907004928,,
5185394353824729856,28560,-2.56
5186434732342771968,25821,-2.56
5190113423373382528,,
5192674838788961920,,
5193835373312009984,,
5206254146692323200,,
5208229183110454784,,
5211824856714891392,,
5212060049124011904,,
5216785445160303744,18500,-1.34
5222772389050179840,95000,
5254793947250604928,,
5255947536784791936,,
5257233312554459392,,
5260280338447385600,,
5262163664424670848,29940,-3.21
5265451307273625600,,
5265699758244334336,,
5273260000196736768,,
5275785136027857792,,
5280973147283545344,,
5281707140014531328,,
5284632390700012928,,
5286825950756440832,53620,0.58
5300450617836957312,158000,
5306775455393745024,46880,0.81
5313911079682637952,,
5325030612573630464,,
5334675872218890880,28400,-2.01
5336037853561016960,,
5340389724892633984,75000,
5342835824697866880,52000,
5345597458614614400,,
5348165093146978048,,
5348195948185156736,,
5348444781415074432,,
5352007199082209792,,
5352847947540781568,126000,
5358679035649615232,158000,
5362804330246457344,,
5380413425574962944,120000,0.54
5387474867209017856,,
5396963377675841536,,
5399388964749811456,,
5399968617832799872,,
5405981194110582656,,
5409038794190643840,,
5411328565822822528,106000,
5411334544413465216,,
5414927915911816704,120000,
5423525478362753024,75000,0.5
5433906762213163392,44230,0.53
5442024044243183232,28400,-1.8
5446939033017558784,,
5447021565108738688,,
5451968027402878464,,
5453814382303524608,40966,-3.62
5457091957746794112,,
5457348109596741376,,
5457394701402238336,47590,0.84
5457435108454471424,59900,0.47
5461243438777581568,,
5465148904077059968,41880,-3.73
5468670738602933504,28900,-2.5
5469332167863288832,,
5471199104247625472,36204,-1.46
5471434674613929600,30573,-1.73
5471568608873995776,,
5471843211903037184,,
5472648050117721984,41700,-0.35
5474237501551920640,,
5475084056786116864,,
5480083536158472960,,
5491580506476906752,61020,0.3
5492948986137201664,,
5494762428704591488,40810,1.72
5495360631749769600,,
5497690015853206656,,
5509004952576699904,140000,
5528078623162786688,,
5538507082940921472,38000,-1.7
5539780553619327360,,
5542914647100579712,,
5551984518508239744,,
5562023884304074240,46500,
5581849487702700416,,
5592257426113535104,43000,2.75
5597937816722556032,,
5599668585458443520,39400,-0.14
5601582285451511040,,
5609860130542365824,,
5612229062706949376,55000,-0.3
5620439768860185856,,
5623380240911240832,,
5626377715769856128,,
5639472001599302528,,
5642627428172192640,41016,-0.84
5647809392112960000,,
5661504084315014656,34440,-1.85
5661517141015578112,,
5666544971466948608,,
5667233368825191424,,
5667997495046552192,,
5668467948584287616,,
5668874905325843456,,
5670767847736319232,,
5672366640722817664,,
5672722405748929280,,
5674144864557507072,,
5682008056323532416,,
5684316515345569920,,
5685954371058159616,51920,0.76
5686634384640325632,,
5686902326175757184,,
5689377361209703552,,
5689792942245393792,,
5690251576032941824,,
5690534730341025408,,
5691862150113852288,,
5692088344566823168,,
5694207034772278400,44900,0.28
5701379385324474240,,
5710725856941512832,,
5716990599319158016,,
5721124453798128640,,
5726390422998372480,,
5729920061482487168,,
5730001395279470592,39060,-1.08
5731011051894375296,,
5734371262508140288,,
5737143547934784384,,
5738020094924278016,,
5738906477390788992,,
5738968320624520576,,
5739615043915301120,,
5741327258397502592,,
5742580804732616576,,
5747322001951403776,43690,1.52
5753155495252812544,,
5753841281270433536,31100,-2.85
5758956484239854336,45136,1.65
5761288101725095936,,
5762928779232975872,,
5762960596350664832,46200,1.91
5778358294628396928,,
5790285036556643072,,
5794858077215766656,,
5796437220722337024,,
5800264758167595648,,
5801771089072182400,,
5804428127642370944,54930,0.56
5811534752335145600,,
5812583823861190784,,
5817579661117922688,,
5822458022416453120,,
5823037151488582272,34640,-0.3
5831451649598626560,,
5833343531119839488,,
5833546803381125632,,
5836438239720535040,,
5836526376829511808,,
5840002207893329536,,
5851109332606802432,71000,
5851342841411810304,,
5851865148069389568,,
5854138766338932992,,
5861205190154456192,,
5861458902488176256,,
5862586520319889920,,
5862655995759308800,,
5862700251105587968,28500,-2.0
5862958808114896000,,
5863702868275424384,158000,
5864106797038395008,27600,-2.54
5864183247453569024,28400,-2.17
5864200981429024000,29000,-2.77
5864421983242008832,,
5865192362963086592,,
5865739954035981056,,
5869170018052614144,,
5878330972774696704,,
5881321133340445696,,
5883255655307867008,,
5887196472462012928,,
5887229462174068608,,
5887420772835970944,,
5888049732191403904,,
5891918673080594176,,
5895881033780500736,,
5896420348552980608,,
5897352631316651264,,
5898716231900175616,,
5899715786733345536,,
5902564934924665984,,
5902978312612044544,,
5911044299855315200,,
5911656865276078080,95300,-0.96
5911772863745103872,,
5915762510400725760,50000,
5917195002285834240,,
5921754157289957376,51000,-1.0
5924318978646258304,,
5925023250182483584,,
5929162911481089024,75000,1.3
5930814309267559552,,
5932766831397599104,,
5933514606761839872,,
5933777110776156928,,
5933830097883811840,,
5935620137100518016,56000,
5936426147853199104,,
5938103109250491136,,
5943697901113034368,,
5947131955116293760,32430,-2.25
5948679517737850368,,
5951996160198892544,,
5954912374289120896,,
5955085616068478464,140000,
5960852520245103744,,
5961023459912201088,,
5962549410293600128,,
5966769881320062208,,
5976211662538019584,,
5977790526875496064,,
5978397113707361536,,
5980037005287502976,,
5982072132545824128,,
5982091541484432896,,
5982837598830962048,,
5991591150152485376,,
5992575625377163264,,
6000019147299399936,,
6004738702179965696,32900,-1.7
6008325614048284416,,
6009553704112976128,23700,-1.64
6009553875913919232,27400,-2.35
6009556899580864768,28300,-3.19
6009557311897792000,27800,-2.71
6009557346247117824,23700,-2.0
6010805807350513920,158000,
6011169161583903488,,
6017034575087872128,,
6019844995543616256,,
6028553986629499136,,
6033785806546839936,,
6036783899864816768,,
6037011326971362304,,
6040136413892072192,,
6050421589241634944,27300,-1.98
6050421619312200576,27600,-3.14
6050421623601354496,29900,-1.99
6050421761040258816,28000,-2.24
6050421932839005184,20100,-1.44
6050422035918299264,19900,-1.75
6050423032360428800,28100,-2.06
6050423272870424704,20600,-1.65
6050423307230200192,25200,-2.94
6053870138766153856,,
